CurveName,Tenor,NPV,Duration,Convexity
PIECEWISE_ZERO_CUBIC:CONSTANT_ZERO,10 Years,104.736968,8.025538,73.795700
PIECEWISE_ZERO_CUBIC:CONSTANT_ZERO,20 Years,101.097535,12.706359,211.462971
PIECEWISE_ZERO_CUBIC:CONSTANT_ZERO,30 Years,86.931591,13.243377,264.433848
PIECEWISE_ZERO_CUBIC:LINEARLY_GRADED_ZERO,5 Years,104.332603,4.497394,21.590184
PIECEWISE_ZERO_CUBIC:LINEARLY_GRADED_ZERO,10 Years,104.736968,8.025538,73.795700
PIECEWISE_ZERO_CUBIC:LINEARLY_GRADED_ZERO,20 Years,101.097535,12.706359,211.462971
PIECEWISE_ZERO_CUBIC:LINEARLY_GRADED_ZERO,30 Years,86.083546,13.078256,258.171960
PIECEWISE_ZERO_CUBIC:ROLLING_AVERAGE_ZERO,5 Years,104.332603,4.497394,21.590184
PIECEWISE_ZERO_CUBIC:ROLLING_AVERAGE_ZERO,10 Years,104.736968,8.025538,73.795700
PIECEWISE_ZERO_CUBIC:ROLLING_AVERAGE_ZERO,20 Years,101.097535,12.706359,211.462971
PIECEWISE_ZERO_CUBIC:ROLLING_AVERAGE_ZERO,30 Years,86.632686,13.185547,262.240753
FITTED_NELSON_SIEGEL:FLAT_FORWARD,5 Years,102.926419,4.492905,21.562126
FITTED_NELSON_SIEGEL:FLAT_FORWARD,10 Years,103.217349,8.013880,73.665402
FITTED_NELSON_SIEGEL:FLAT_FORWARD,20 Years,99.638340,12.671499,210.592362
FITTED_NELSON_SIEGEL:FLAT_FORWARD,30 Years,94.746763,14.819217,324.884729
FITTED_NELSON_SIEGEL:CONSTANT_FORWARD,5 Years,102.926419,4.492905,21.562126
FITTED_NELSON_SIEGEL:CONSTANT_FORWARD,10 Years,103.217349,8.013880,73.665402
FITTED_NELSON_SIEGEL:CONSTANT_FORWARD,20 Years,99.638340,12.671499,210.592362
FITTED_NELSON_SIEGEL:CONSTANT_FORWARD,30 Years,94.750441,14.819807,324.907058
FITTED_NELSON_SIEGEL:LINEARLY_GRADED_FORWARD,5 Years,102.926419,4.492905,21.562126
FITTED_NELSON_SIEGEL:LINEARLY_GRADED_FORWARD,10 Years,103.217349,8.013880,73.665402
FITTED_NELSON_SIEGEL:LINEARLY_GRADED_FORWARD,20 Years,99.638340,12.671499,210.592362
FITTED_NELSON_SIEGEL:LINEARLY_GRADED_FORWARD,30 Years,94.746791,14.819222,324.884901
FITTED_NELSON_SIEGEL:ROLLING_AVERAGE_FORWARD,5 Years,102.926419,4.492905,21.562126
FITTED_NELSON_SIEGEL:ROLLING_AVERAGE_FORWARD,10 Years,103.217349,8.013880,73.665402
FITTED_NELSON_SIEGEL:ROLLING_AVERAGE_FORWARD,20 Years,99.638340,12.671499,210.592362
FITTED_NELSON_SIEGEL:ROLLING_AVERAGE_FORWARD,30 Years,94.747192,14.819286,324.887339
